customer_id,name,document_type,document_number,segment,birth_date,status
CUS000860,Gabriel Pinto Valera,DNI,81457096,PRIVATE_BANKING,1997-03-23,ACTIVE
CUS000861,Cayetana Pavón Baños,RUC,45773185,PRIVATE_BANKING,2003-01-25,ACTIVE
CUS000862,Fabricio Avilés Avilés,DNI,97851771,PRIVATE_BANKING,1976-08-09,ACTIVE
CUS000863,Ale Pino-Ibañez,PASSPORT,96905031,RETAIL,1952-03-05,ACTIVE
CUS000864,Alfredo del Mayol,PASSPORT,53582079,RETAIL,1974-07-26,ACTIVE
CUS000865,Erasmo Canet Pallarès,DNI,73922970,CORPORATE,1951-12-01,ACTIVE
CUS000866,Yago Quiroga Nebot,CE,42555480,RETAIL,1988-05-09,ACTIVE
CUS000867,Salud del Folch,RUC,17044753,RETAIL,1983-09-05,ACTIVE
CUS000868,León Leon Cortés,DNI,64864643,SME,1941-01-18,ACTIVE
CUS000869,Abigaíl Montes-Bermudez,RUC,20280400,PRIVATE_BANKING,1970-06-23,BLOCKED
CUS000870,Marco de Clavero,RUC,59730203,CORPORATE,1967-03-29,ACTIVE
CUS000871,Yolanda de Barón,DNI,92010743,CORPORATE,1961-09-27,ACTIVE
CUS000872,Rita de Vives,PASSPORT,64599637,PRIVATE_BANKING,2003-04-08,ACTIVE
CUS000873,Fabián Gual Sarabia,PASSPORT,94004360,CORPORATE,1954-11-11,ACTIVE
CUS000874,Mateo Carrión Reina,PASSPORT,67767990,SME,1941-11-15,ACTIVE
CUS000875,Sonia Catalán Mateo,DNI,78880753,CORPORATE,1955-02-25,ACTIVE
CUS000876,Luna Cerdá Puig,RUC,54739527,CORPORATE,1986-10-31,BLOCKED
CUS000877,Reyna Valcárcel-Armas,PASSPORT,14757446,RETAIL,1968-07-31,ACTIVE
CUS000878,José Mari Borrás Vázquez,RUC,74542898,CORPORATE,1949-02-01,ACTIVE
CUS000879,Ruy Orozco Montoya,RUC,14735192,SME,1991-03-14,ACTIVE
CUS000880,Marisol Alba Cuevas Fiol,DNI,51570711,PRIVATE_BANKING,1959-02-20,ACTIVE
CUS000881,Víctor Martorell,CE,32190942,RETAIL,1983-12-23,ACTIVE
CUS000882,Marcos del Cerezo,PASSPORT,17488087,PRIVATE_BANKING,1991-07-25,ACTIVE
CUS000883,Daniela Urrutia Terrón,RUC,73680514,SME,1952-08-04,ACTIVE
CUS000884,Rolando Puerta Borrell,RUC,86082782,CORPORATE,1993-12-01,ACTIVE
CUS000885,Cristina Baquero Gutiérrez,CE,61026519,CORPORATE,2003-04-30,ACTIVE
CUS000886,Lucio Gibert,DNI,82299880,RETAIL,1990-02-03,ACTIVE
CUS000887,Félix Pinedo Aguiló,DNI,46574860,CORPORATE,2000-07-10,ACTIVE
CUS000888,Adolfo Arce-Berrocal,PASSPORT,22561897,CORPORATE,1984-12-24,ACTIVE
CUS000889,Valeria del Gámez,DNI,24897374,CORPORATE,2001-03-16,ACTIVE
CUS000890,Ibán Cornejo Hernández,CE,32841744,CORPORATE,1992-02-24,ACTIVE
CUS000891,Eloísa Eulalia Iglesia Peña,RUC,87466573,CORPORATE,1952-04-17,ACTIVE
CUS000892,José Luis Ariño Escrivá,RUC,62390990,PRIVATE_BANKING,1959-12-03,ACTIVE
CUS000893,Salud Odalys Bermúdez Mora,DNI,31296048,SME,2002-01-16,ACTIVE
CUS000894,Bernabé Echeverría Arnal,PASSPORT,70927680,CORPORATE,1944-02-14,ACTIVE
CUS000895,Aureliano Marcial Fiol Giralt,DNI,40810459,CORPORATE,1971-01-24,ACTIVE
CUS000896,Juan Francisco Mercader Quesada,CE,56651855,RETAIL,1966-03-02,ACTIVE
CUS000897,Carmina Durán Prado,DNI,63424073,CORPORATE,1995-07-19,ACTIVE
CUS000898,Soledad Sanmiguel Armengol,CE,72085017,RETAIL,1941-03-22,ACTIVE
CUS000899,Rosalina de Agustín,PASSPORT,19525132,RETAIL,1984-04-07,ACTIVE
CUS000900,Gertrudis Cuenca Losada,PASSPORT,52485572,RETAIL,1948-05-10,ACTIVE
CUS000901,Antonia Escamilla-Cerro,RUC,92629803,PRIVATE_BANKING,2008-04-15,ACTIVE
CUS000902,Tamara Ochoa Ríos,RUC,34317740,RETAIL,1956-08-06,ACTIVE
CUS000903,Eligia de Oliveras,RUC,94168591,PRIVATE_BANKING,1976-09-25,ACTIVE
CUS000904,Ariel Sacristán Pozuelo,DNI,62635601,RETAIL,1960-04-24,ACTIVE
CUS000905,Alma Herranz Feijoo,CE,92168357,PRIVATE_BANKING,1954-07-20,ACTIVE
CUS000906,Bonifacio Pardo-Guzman,CE,44828978,RETAIL,1947-09-26,INACTIVE
CUS000907,Florentina Comas,PASSPORT,28737758,RETAIL,1988-10-23,ACTIVE
CUS000908,Narcisa Palmer Hervia,RUC,78961298,PRIVATE_BANKING,1994-05-19,ACTIVE
CUS000909,Hermenegildo Ferrández Linares,RUC,17126495,SME,1993-07-24,ACTIVE
CUS000910,Bienvenida Cabezas-Cabrera,PASSPORT,82912523,PRIVATE_BANKING,2006-06-12,ACTIVE
CUS000911,Wálter Mariscal Molins,CE,41670738,RETAIL,1972-05-29,ACTIVE
CUS000912,Custodia Marqués Villalobos,PASSPORT,22866652,RETAIL,1987-11-21,ACTIVE
CUS000913,Otilia Criado Silva,CE,49432776,CORPORATE,1944-07-07,ACTIVE
CUS000914,Bienvenida Bravo,CE,39757707,CORPORATE,1975-09-19,ACTIVE
CUS000915,Máximo Manu Arranz Ibarra,DNI,88263632,SME,1969-07-01,ACTIVE
CUS000916,Violeta Peral Leiva,DNI,57097300,PRIVATE_BANKING,1981-06-24,ACTIVE
CUS000917,Edelmira del Andrés,PASSPORT,79791661,PRIVATE_BANKING,1977-08-23,ACTIVE
CUS000918,Leticia Criado Bou,PASSPORT,53879843,CORPORATE,1967-09-12,ACTIVE
CUS000919,José Benavides Belda,CE,41834988,PRIVATE_BANKING,1942-07-15,ACTIVE
CUS000920,Darío Milla Castillo,DNI,87389265,PRIVATE_BANKING,1976-08-28,ACTIVE
CUS000921,Ariadna Álamo Pereira,DNI,19918167,SME,1973-11-01,ACTIVE
CUS000922,Natanael Olmedo Tenorio,PASSPORT,38815999,SME,1953-01-21,ACTIVE
CUS000923,Jacinta Rivero,RUC,26040897,CORPORATE,1948-03-29,ACTIVE
CUS000924,Nazaret Olivares Giralt,PASSPORT,99386917,RETAIL,1961-03-03,ACTIVE
CUS000925,Adora del Boix,CE,79518743,PRIVATE_BANKING,2005-12-27,ACTIVE
CUS000926,Hortensia Benet Daza,DNI,57212171,SME,1974-02-13,ACTIVE
CUS000927,Fabián Ramos Carbó,DNI,12245648,RETAIL,1974-05-30,ACTIVE
CUS000928,Severiano Donaire Nuñez,RUC,44801873,PRIVATE_BANKING,2006-09-14,ACTIVE
CUS000929,Anunciación del Álamo,PASSPORT,19449449,PRIVATE_BANKING,1995-02-18,ACTIVE
CUS000930,Martirio del Solé,CE,58803889,CORPORATE,1979-07-29,ACTIVE
CUS000931,Yésica Prada Marco,RUC,30752373,RETAIL,1982-02-28,ACTIVE
CUS000932,Macario José Antonio Cordero Vila,DNI,32551718,PRIVATE_BANKING,1941-03-16,ACTIVE
CUS000933,Nieves Morell Llorente,RUC,11937148,CORPORATE,1986-07-13,INACTIVE
CUS000934,Julieta Pelayo-Miranda,DNI,64271673,SME,1941-02-13,ACTIVE
CUS000935,Otilia Alfaro Catalán,DNI,30838436,SME,1953-06-05,ACTIVE
CUS000936,Baldomero de Serra,RUC,28410732,SME,1982-05-16,BLOCKED
CUS000937,Borja Jose Luis Bastida Palmer,DNI,77959368,RETAIL,1941-11-10,ACTIVE
CUS000938,Donato Lillo Alemán,DNI,83755355,PRIVATE_BANKING,1950-12-06,ACTIVE
CUS000939,Samanta Lucila Torre Valentín,PASSPORT,27269814,CORPORATE,2003-10-02,ACTIVE
CUS000940,Dionisia Mulet-Valenzuela,PASSPORT,17839379,RETAIL,1961-08-28,ACTIVE
CUS000941,Ana Gibert Benavent,RUC,65911870,SME,1985-08-06,ACTIVE
CUS000942,Jacinta Nicolás Montes,CE,51853710,RETAIL,1943-08-12,ACTIVE
CUS000943,Camilo Echeverría Bustamante,DNI,87045621,RETAIL,1970-05-08,ACTIVE
CUS000944,Flor Pardo Mayo,CE,76931741,CORPORATE,1966-11-22,INACTIVE
CUS000945,Ciro Velázquez Solís,CE,15772618,CORPORATE,1968-01-04,ACTIVE
CUS000946,Cecilio Marí-Morata,CE,70413462,SME,1992-01-03,ACTIVE
CUS000947,Goyo Villa,DNI,58013162,SME,1967-06-21,INACTIVE
CUS000948,Reinaldo Rico Vicente,RUC,85399016,CORPORATE,1992-12-30,ACTIVE
CUS000949,Lola Pineda Yuste,RUC,36864273,RETAIL,1944-02-17,ACTIVE
CUS000950,Dorita Salamanca Costa,CE,84896396,CORPORATE,1980-06-17,ACTIVE
CUS000951,Emiliano de Araujo,RUC,82677291,RETAIL,1976-11-18,ACTIVE
CUS000952,Georgina Zaragoza Almeida,DNI,62472232,PRIVATE_BANKING,1990-07-06,ACTIVE
CUS000953,Rosario Jenaro Manzano Madrigal,CE,91992547,SME,1986-10-24,ACTIVE
CUS000954,Guiomar Bermúdez Pi,DNI,93591704,RETAIL,1966-08-30,INACTIVE
CUS000955,Gisela de Corbacho,DNI,79685674,SME,1957-09-24,BLOCKED
CUS000956,Marisela Casal Romeu,DNI,51454058,SME,1984-08-16,ACTIVE
CUS000957,Ramiro Alberto Vidal,DNI,93761684,RETAIL,1991-04-14,ACTIVE
CUS000958,Pili Lago Villegas,RUC,27727604,CORPORATE,1951-03-13,ACTIVE
CUS000959,Baudelio Pascual Roma,RUC,81771954,SME,1999-07-19,ACTIVE
CUS000960,Elisa Díez Capdevila,RUC,15447762,RETAIL,1947-04-29,ACTIVE
CUS000961,Nazario Méndez-Expósito,CE,78615796,RETAIL,1992-10-03,ACTIVE
CUS000962,Fidela Chus Espinosa Colomer,CE,57071444,CORPORATE,1992-01-20,ACTIVE
CUS000963,Tecla Fabregat,DNI,31591498,SME,1994-08-09,ACTIVE
CUS000964,Faustino Marí Bertrán,CE,49938292,CORPORATE,1965-12-23,ACTIVE
CUS000965,Andrés Quirós Herranz,PASSPORT,96891289,SME,1987-03-25,ACTIVE
CUS000966,Cristian Lamas Mascaró,PASSPORT,42513108,PRIVATE_BANKING,1976-05-15,ACTIVE
CUS000967,Berta Tejedor Chacón,RUC,15971594,PRIVATE_BANKING,1982-08-09,INACTIVE
CUS000968,Adelia Nerea Carvajal Arana,DNI,60565632,SME,1975-07-27,ACTIVE
CUS000969,Palmira Paloma Hoz Peinado,DNI,41620539,SME,1951-05-10,ACTIVE
CUS000970,Celestina Barceló Gonzalo,CE,32916485,CORPORATE,1967-12-20,ACTIVE
CUS000971,Gracia Zabaleta Barral,PASSPORT,45315851,RETAIL,1978-12-02,ACTIVE
CUS000972,Juliana Martinez Sosa,DNI,30931250,CORPORATE,1941-01-31,BLOCKED
CUS000973,Tomás Viana Francisco,CE,18311937,RETAIL,1993-02-14,ACTIVE
CUS000974,Valentín Navas-Díaz,CE,32967461,CORPORATE,1979-05-20,ACTIVE
CUS000975,Sebastián Rivera Machado,PASSPORT,60429194,CORPORATE,1997-11-27,ACTIVE
CUS000976,Juan Pablo Piñeiro Tomé,DNI,34270514,RETAIL,1986-07-17,ACTIVE
CUS000977,Olegario Alegre Carreño,PASSPORT,28640735,RETAIL,1964-04-06,ACTIVE
CUS000978,Fabio Soto Antúnez,RUC,15935318,CORPORATE,1998-10-28,ACTIVE
CUS000979,Valero Cerdán Asenjo,CE,39721968,PRIVATE_BANKING,1982-01-14,ACTIVE
CUS000980,Espiridión Molina-Perez,PASSPORT,63953056,CORPORATE,1970-11-26,ACTIVE
CUS000981,Heliodoro del Caparrós,RUC,11115188,SME,1992-09-26,ACTIVE
CUS000982,Soledad Gil Torres,RUC,96085997,RETAIL,1945-06-11,ACTIVE
CUS000983,Poncio Bravo Pi,DNI,95088327,RETAIL,1970-01-03,ACTIVE
CUS000984,Modesta Sáez-Perez,PASSPORT,63039292,SME,1941-01-14,ACTIVE
CUS000985,Abilio Marc Acevedo Tejera,PASSPORT,87824598,RETAIL,1947-11-10,ACTIVE
CUS000986,Heliodoro Alcides Noriega Pineda,CE,52746149,CORPORATE,1953-09-03,ACTIVE
CUS000987,Mónica África Ramírez Cornejo,PASSPORT,78954038,SME,1984-04-29,ACTIVE
CUS000988,María Del Carmen Juliana Ramirez Pineda,RUC,23212622,PRIVATE_BANKING,1964-06-16,ACTIVE
CUS000989,Santos Roda-Sala,DNI,60420063,RETAIL,1985-02-19,ACTIVE
CUS000990,Bibiana Leal Solsona,DNI,57889653,CORPORATE,1972-12-27,ACTIVE
CUS000991,Tania Gilabert Pavón,PASSPORT,41662481,SME,1994-10-29,INACTIVE
CUS000992,Salvador Morell-Ávila,PASSPORT,29961907,PRIVATE_BANKING,1990-01-09,ACTIVE
CUS000993,Pedro del Puente,PASSPORT,42665557,RETAIL,1949-04-04,ACTIVE
CUS000994,Modesta de Morcillo,CE,46392156,SME,2007-11-17,ACTIVE
CUS000995,Poncio de Viana,DNI,86631088,RETAIL,1969-03-11,ACTIVE
CUS000996,Carina Novoa Higueras,DNI,49453498,CORPORATE,1960-03-31,ACTIVE
CUS000997,Pía del Marco,PASSPORT,41460197,CORPORATE,1983-05-26,ACTIVE
CUS000998,Candela Valenzuela Espinosa,RUC,31128044,PRIVATE_BANKING,1966-12-30,ACTIVE
CUS000999,Jimena Montes Font,CE,22289781,PRIVATE_BANKING,1964-02-17,ACTIVE
CUS001000,José María Rocamora Clavero,DNI,43370445,CORPORATE,2003-10-03,ACTIVE
